Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
78.09666667,78.98,98.84,2.009166667,29.48,5.9906
78.06333333,78.87,98.98,2.008333333,29.45,6.151
78.03,78.77,99.12,2.0075,29.42,5.9906
77.99666667,78.67,99.25,2.006666667,29.39,5.5092
77.96333333,78.56,99.39,2.005833333,29.36,5.4557
77.93,78.46,99.53,2.005,29.33,5.0278
77.89666667,78.36,99.67,2.004166667,29.3,4.9743
77.86333333,78.25,99.81,2.003333333,29.27,5.2953
77.83,78.15,99.94,2.0025,29.24,4.7604
77.79666667,78.05,100.08,2.001666667,29.21,5.0813
77.76333333,77.94,100.22,2.000833333,29.18,5.7766
77.73,77.84,100.36,2,29.15,5.5092
77.72666667,77.95,100.11,2.755833333,29.14,6.8464
77.72333333,78.06,99.87,3.511666667,29.13,8.451
77.72,78.17,99.62,4.2675,29.12,11.8207
77.71666667,78.28,99.38,5.023333333,29.11,13.7997
77.71333333,78.39,99.13,5.779166667,29.1,14.0672
77.71,78.5,98.88,6.535,29.1,14.4416
77.70666667,78.61,98.64,7.290833333,29.09,14.4951
77.70333333,78.72,98.39,8.046666667,29.08,14.6021
77.7,78.83,98.15,8.8025,29.07,16.3671
77.69666667,78.94,97.9,9.558333333,29.06,16.3137
77.69333333,79.05,97.66,10.31416667,29.05,17.2229
77.69,79.16,97.41,11.07,29.04,17.7043
77.78,79.03,97.55,10.4775,29.07,19.3089
77.87,78.9,97.7,9.885,29.11,20.9671
77.96,78.77,97.84,9.2925,29.14,23.2135
78.05,78.64,97.98,8.7,29.18,21.9298
78.14,78.51,98.13,8.1075,29.21,18.6136
78.23,78.38,98.27,7.515,29.24,17.0625
78.32,78.24,98.41,6.9225,29.28,15.8323
78.41,78.11,98.56,6.33,29.31,15.6183
78.5,77.98,98.7,5.7375,29.35,14.923
78.59,77.85,98.84,5.145,29.38,14.1207
78.68,77.72,98.99,4.5525,29.42,13.2114
78.77,77.59,99.13,3.96,29.45,13.3184
78.75666667,77.72,98.73,4.211666667,29.42,13.6393
78.74333333,77.85,98.33,4.463333333,29.4,14.8695
78.73,77.98,97.93,4.715,29.37,15.1369
78.71666667,78.11,97.53,4.966666667,29.35,14.5486
78.70333333,78.24,97.13,5.218333333,29.32,14.3346
78.69,78.37,96.72,5.47,29.3,15.2974
78.67666667,78.5,96.32,5.721666667,29.27,15.8858
78.66333333,78.63,95.92,5.973333333,29.24,16.1532
78.65,78.76,95.52,6.225,29.22,15.5113
78.63666667,78.89,95.12,6.476666667,29.19,15.7788
78.62333333,79.02,94.72,6.728333333,29.17,15.03
78.61,79.15,94.32,6.98,29.14,17.009
78.84666667,79.1,94.16,7.3275,29.19,16.6881
79.08333333,79.06,93.99,7.675,29.24,16.5276
79.32,79.02,93.83,8.0225,29.28,14.816
79.55666667,78.97,93.67,8.37,29.33,12.1416
79.79333333,78.92,93.5,8.7175,29.38,9.2533
80.03,78.88,93.34,9.065,29.43,7.7022
80.26666667,78.84,93.18,9.4125,29.48,6.8999
80.50333333,78.79,93.01,9.76,29.53,7.4882
80.74,78.74,92.85,10.1075,29.58,6.9534
80.97666667,78.7,92.69,10.455,29.62,6.9534
81.21333333,78.66,92.52,10.8025,29.67,6.8999
81.45,78.61,92.36,11.15,29.72,6.7394
81.43166667,78.6,92.17,10.9625,29.74,7.0603
81.41333333,78.58,91.98,10.775,29.76,7.3813
81.395,78.57,91.79,10.5875,29.78,8.344
81.37666667,78.56,91.6,10.4,29.8,7.3278
81.35833333,78.54,91.41,10.2125,29.82,7.2208
81.34,78.53,91.22,10.025,29.84,7.1673
81.32166667,78.52,91.04,9.8375,29.85,6.6859
81.30333333,78.5,90.85,9.65,29.87,6.7929
81.285,78.49,90.66,9.4625,29.89,7.0068
81.26666667,78.48,90.47,9.275,29.91,6.6859
81.24833333,78.46,90.28,9.0875,29.93,6.6324
81.23,78.45,90.09,8.9,29.95,6.6324
80.99833333,78.38,90.32,8.915833333,29.9,7.1673
80.76666667,78.32,90.55,8.931666667,29.86,6.8464
80.535,78.25,90.78,8.9475,29.81,6.3115
80.30333333,78.18,91.02,8.963333333,29.77,6.5255
80.07166667,78.11,91.25,8.979166667,29.72,6.365
79.84,78.04,91.48,8.995,29.67,6.151
79.60833333,77.98,91.71,9.010833333,29.63,5.9371
79.37666667,77.91,91.94,9.026666667,29.58,5.9371
79.145,77.84,92.18,9.0425,29.54,5.5092
78.91333333,77.78,92.41,9.058333333,29.49,5.0278
78.68166667,77.71,92.64,9.074166667,29.45,5.2418
78.45,77.64,92.87,9.09,29.4,5.4022
78.45916667,77.57,93.01,8.66,29.42,5.0278
78.46833333,77.5,93.14,8.23,29.44,5.3487
78.4775,77.44,93.28,7.8,29.46,5.4557
78.48666667,77.37,93.41,7.37,29.48,4.9743
78.49583333,77.3,93.54,6.94,29.5,4.9743
78.505,77.23,93.68,6.51,29.52,5.4557
78.51416667,77.16,93.82,6.08,29.54,5.2953
78.52333333,77.09,93.95,5.65,29.56,5.1883
78.5325,77.02,94.08,5.22,29.58,5.0813
78.54166667,76.96,94.22,4.79,29.6,4.9743
78.55083333,76.89,94.35,4.36,29.62,5.0278
78.56,76.82,94.49,3.93,29.64,4.8674
78.6825,76.81,94.64,3.933333333,29.63,5.1348
78.805,76.79,94.8,3.936666667,29.61,5.1883
78.9275,76.78,94.95,3.94,29.6,4.9208
79.05,76.77,95.1,3.943333333,29.58,5.1348
79.1725,76.75,95.26,3.946666667,29.57,4.5464
79.295,76.74,95.41,3.95,29.56,4.1185
79.4175,76.73,95.56,3.953333333,29.54,4.5464
79.54,76.71,95.72,3.956666667,29.53,4.7069
79.6625,76.7,95.87,3.96,29.51,4.6534
79.785,76.69,96.02,3.963333333,29.5,4.4395
79.9075,76.67,96.18,3.966666667,29.48,4.5999
80.03,76.66,96.33,3.97,29.47,5.5092
80.00916667,76.87,95.96,4.22,29.46,7.9696
79.98833333,77.08,95.6,4.47,29.46,10.8579
79.9675,77.29,95.24,4.72,29.45,11.5533
79.94666667,77.5,94.87,4.97,29.45,13.0509
79.92583333,77.71,94.5,5.22,29.44,14.0137
79.905,77.91,94.14,5.47,29.44,15.5113
79.88416667,78.12,93.78,5.72,29.43,16.7416
79.86333333,78.33,93.41,5.97,29.42,17.0625
79.8425,78.54,93.04,6.22,29.42,17.3299
79.82166667,78.75,92.68,6.47,29.41,17.8648
79.80083333,78.96,92.32,6.72,29.41,18.2392
79.78,79.17,91.95,6.97,29.4,18.988
80.14083333,79.03,91.15,7.29,29.46,21.5554
80.50166667,78.88,90.34,7.61,29.52,22.4112
80.8625,78.74,89.54,7.93,29.58,27.439
81.22333333,78.6,88.74,8.25,29.63,24.0158
81.58416667,78.45,87.94,8.57,29.69,21.1275
81.945,78.31,87.14,8.89,29.75,20.3787
82.30583333,78.17,86.33,9.21,29.81,19.3624
82.66666667,78.02,85.53,9.53,29.87,17.6508
83.0275,77.88,84.73,9.85,29.92,16.2602
83.38833333,77.74,83.92,10.17,29.98,15.0834
83.74916667,77.59,83.12,10.49,30.04,14.6021
84.11,77.45,82.32,10.81,30.1,14.1742
83.58583333,77.51,83.72,10.23833333,30.04,14.8695
83.06166667,77.57,85.11,9.666666667,29.97,15.2439
82.5375,77.63,86.51,9.095,29.9,15.8323
82.01333333,77.69,87.9,8.523333333,29.84,16.2602
81.48916667,77.75,89.3,7.951666667,29.78,16.6881
80.965,77.81,90.7,7.38,29.71,17.7578
80.44083333,77.86,92.09,6.808333333,29.64,16.0997
79.91666667,77.92,93.49,6.236666667,29.58,15.9392
79.3925,77.98,94.88,5.665,29.52,15.4579
78.86833333,78.04,96.28,5.093333333,29.45,15.1369
78.34416667,78.1,97.67,4.521666667,29.38,14.6021
77.82,78.16,99.07,3.95,29.32,14.6021
77.89916667,78.01,99.17,4.1975,29.35,14.0672
77.97833333,77.85,99.28,4.445,29.38,14.4951
78.0575,77.7,99.38,4.6925,29.4,13.7997
78.13666667,77.55,99.48,4.94,29.43,12.516
78.21583333,77.39,99.58,5.1875,29.46,10.0021
78.295,77.24,99.68,5.435,29.48,8.0766
78.37416667,77.09,99.79,5.6825,29.51,7.4882
78.45333333,76.93,99.89,5.93,29.54,6.8999
78.5325,76.78,99.99,6.1775,29.57,7.2743
78.61166667,76.63,100.1,6.425,29.6,7.1138
78.69083333,76.47,100.2,6.6725,29.62,7.0603
78.77,76.32,100.3,6.92,29.65,7.8626
78.69583333,76.41,100.08,6.674166667,29.7,8.0231
78.62166667,76.51,99.86,6.428333333,29.75,7.7557
78.5475,76.6,99.64,6.1825,29.8,7.7557
78.47333333,76.7,99.43,5.936666667,29.85,7.7022
78.39916667,76.79,99.21,5.690833333,29.9,7.7022
78.325,76.89,98.99,5.445,29.96,7.2208
78.25083333,76.98,98.77,5.199166667,30.01,6.8999
78.17666667,77.08,98.55,4.953333333,30.06,7.3813
78.1025,77.18,98.34,4.7075,30.11,7.1138
78.02833333,77.27,98.12,4.461666667,30.16,7.0068
77.95416667,77.36,97.9,4.215833333,30.21,6.7929
77.88,77.46,97.68,3.97,30.26,6.365
77.76666667,77.49,97.84,3.970833333,30.22,6.4185
77.65333333,77.52,98,3.971666667,30.17,6.151
77.54,77.55,98.16,3.9725,30.12,5.8301
77.42666667,77.58,98.32,3.973333333,30.08,5.7766
77.31333333,77.61,98.48,3.974166667,30.04,5.8301
77.2,77.64,98.65,3.975,29.99,5.7232
77.08666667,77.68,98.81,3.975833333,29.94,5.6162
76.97333333,77.71,98.97,3.976666667,29.9,5.5627
76.86,77.74,99.13,3.9775,29.86,5.4557
76.74666667,77.77,99.29,3.978333333,29.81,5.5627
76.63333333,77.8,99.45,3.979166667,29.76,5.7232
76.52,77.83,99.61,3.98,29.72,6.0976
76.7575,77.89,99.41,3.813333333,29.7,5.5092
76.995,77.94,99.22,3.646666667,29.67,5.4557
77.2325,78,99.02,3.48,29.65,5.5627
77.47,78.06,98.82,3.313333333,29.62,5.2953
77.7075,78.11,98.62,3.146666667,29.6,5.1883
77.945,78.17,98.42,2.98,29.58,5.1883
78.1825,78.23,98.23,2.813333333,29.55,5.1348
78.42,78.28,98.03,2.646666667,29.53,5.2418
78.6575,78.34,97.83,2.48,29.5,4.9208
78.895,78.4,97.64,2.313333333,29.48,4.7069
79.1325,78.45,97.44,2.146666667,29.45,4.7069
79.37,78.51,97.24,1.98,29.43,5.0813
79.44583333,78.6,97.29,1.981666667,29.46,4.7604
79.52166667,78.69,97.34,1.983333333,29.5,4.8674
79.5975,78.78,97.39,1.985,29.53,4.6534
79.67333333,78.88,97.44,1.986666667,29.56,4.5464
79.74916667,78.97,97.49,1.988333333,29.59,4.172
79.825,79.06,97.54,1.99,29.62,4.3325
79.90083333,79.15,97.58,1.991666667,29.66,4.386
79.97666667,79.24,97.63,1.993333333,29.69,4.9208
80.0525,79.34,97.68,1.995,29.72,4.2255
80.12833333,79.43,97.73,1.996666667,29.76,4.5464
80.20416667,79.52,97.78,1.998333333,29.79,4.7604
80.28,79.61,97.83,2,29.82,4.9208
80.125,79.22,97.7,2.576666667,29.79,5.6162
79.97,78.83,97.57,3.153333333,29.76,6.2045
79.815,78.45,97.44,3.73,29.73,6.9534
79.66,78.06,97.32,4.306666667,29.7,8.558
79.505,77.67,97.19,4.883333333,29.67,10.2161
79.35,77.28,97.06,5.46,29.64,9.5742
79.195,76.9,96.93,6.036666667,29.6,10.4835
79.04,76.51,96.8,6.613333333,29.57,12.7835
78.885,76.12,96.68,7.19,29.54,11.4463
78.73,75.74,96.55,7.766666667,29.51,12.837
78.575,75.35,96.42,8.343333333,29.48,12.6765
78.42,74.96,96.29,8.92,29.45,14.4951
78.05416667,74.98,96.5,8.344166667,29.45,14.1207
77.68833333,75,96.72,7.768333333,29.45,16.3671
77.3225,75.02,96.93,7.1925,29.45,16.4741
76.95666667,75.03,97.15,6.616666667,29.45,13.8532
76.59083333,75.05,97.36,6.040833333,29.45,14.3881
76.225,75.07,97.58,5.465,29.46,13.9602
75.85916667,75.09,97.79,4.889166667,29.46,12.1951
75.49333333,75.11,98,4.313333333,29.46,11.3928
75.1275,75.12,98.22,3.7375,29.46,11.4998
74.76166667,75.14,98.43,3.161666667,29.46,10.1091
74.39583333,75.16,98.65,2.585833333,29.46,10.3766
74.03,75.18,98.86,2.01,29.46,10.3766
74.31083333,75.16,98.66,2.435,29.43,10.8045
74.59166667,75.15,98.45,2.86,29.41,12.837
74.8725,75.13,98.24,3.285,29.38,14.3346
75.15333333,75.12,98.04,3.71,29.36,14.3346
75.43416667,75.1,97.84,4.135,29.33,14.0672
75.715,75.09,97.63,4.56,29.3,14.2276
75.99583333,75.07,97.42,4.985,29.28,13.9602
76.27666667,75.05,97.22,5.41,29.25,13.3718
76.5575,75.04,97.02,5.835,29.23,13.5323
76.83833333,75.02,96.81,6.26,29.2,13.5858
77.11916667,75.01,96.6,6.685,29.18,13.9067
77.4,74.99,96.4,7.11,29.15,12.8905
77.41833333,74.88,96.5,6.685833333,29.15,13.5323
77.43666667,74.77,96.59,6.261666667,29.16,13.7463
77.455,74.66,96.69,5.8375,29.16,12.3021
77.47333333,74.54,96.79,5.413333333,29.17,10.3231
77.49166667,74.43,96.88,4.989166667,29.18,8.558
77.51,74.32,96.98,4.565,29.18,8.7184
77.52833333,74.21,97.08,4.140833333,29.18,8.0231
77.54666667,74.1,97.17,3.716666667,29.19,7.1673
77.565,73.98,97.27,3.2925,29.2,7.9696
77.58333333,73.87,97.37,2.868333333,29.2,7.8092
77.60166667,73.76,97.46,2.444166667,29.2,8.0231
77.62,73.65,97.56,2.02,29.21,8.0231
77.4375,73.86,97.53,2.178333333,29.25,7.7557
77.255,74.06,97.51,2.336666667,29.29,7.7557
77.0725,74.27,97.48,2.495,29.33,8.2905
76.89,74.47,97.46,2.653333333,29.37,8.2371
76.7075,74.68,97.43,2.811666667,29.41,8.1836
76.525,74.89,97.4,2.97,29.44,8.3975
76.3425,75.09,97.38,3.128333333,29.48,8.8789
76.16,75.3,97.35,3.286666667,29.52,9.3068
75.9775,75.5,97.33,3.445,29.56,8.1301
75.795,75.71,97.3,3.603333333,29.6,7.7557
75.6125,75.91,97.28,3.761666667,29.64,7.8092
75.43,76.12,97.25,3.92,29.68,8.1301
75.5925,76.14,97.47,4.1675,29.64,7.3813
75.755,76.16,97.7,4.415,29.59,7.2743
75.9175,76.18,97.92,4.6625,29.54,6.258
76.08,76.2,98.15,4.91,29.5,6.151
76.2425,76.22,98.37,5.1575,29.46,5.9371
76.405,76.24,98.6,5.405,29.41,5.7232
76.5675,76.26,98.82,5.6525,29.36,5.7766
76.73,76.28,99.04,5.9,29.32,5.7766
76.8925,76.3,99.27,6.1475,29.28,5.7232
77.055,76.32,99.49,6.395,29.23,5.9906
77.2175,76.34,99.72,6.6425,29.18,5.6697
77.38,76.36,99.94,6.89,29.14,5.2418
77.37583333,76.25,99.9,6.650833333,29.18,5.5092
77.37166667,76.15,99.86,6.411666667,29.21,5.2953
77.3675,76.04,99.83,6.1725,29.25,5.1883
77.36333333,75.94,99.79,5.933333333,29.28,5.1883
77.35916667,75.83,99.75,5.694166667,29.32,5.1883
77.355,75.72,99.72,5.455,29.36,5.2953
77.35083333,75.62,99.68,5.215833333,29.39,5.0278
77.34666667,75.51,99.64,4.976666667,29.43,5.1348
77.3425,75.41,99.6,4.7375,29.46,5.1883
77.33833333,75.3,99.56,4.498333333,29.5,5.2418
77.33416667,75.2,99.53,4.259166667,29.53,5.2953
77.33,75.09,99.49,4.02,29.57,4.9743
77.33,75.32,99.45,4.018333333,29.54,5.0278
77.33,75.55,99.42,4.016666667,29.52,4.9208
77.33,75.78,99.38,4.015,29.49,5.0813
77.33,76.01,99.35,4.013333333,29.46,4.9208
77.33,76.24,99.31,4.011666667,29.44,4.5999
77.33,76.47,99.28,4.01,29.41,4.279
77.33,76.7,99.24,4.008333333,29.38,4.5999
77.33,76.93,99.2,4.006666667,29.36,4.5999
77.33,77.16,99.17,4.005,29.33,4.4929
77.33,77.39,99.13,4.003333333,29.3,4.386
77.33,77.62,99.1,4.001666667,29.28,5.0278
77.33,77.85,99.06,4,29.25,5.0278
77.15583333,77.72,98.97,4.2525,29.24,6.0441
76.98166667,77.59,98.88,4.505,29.23,8.7719
76.8075,77.46,98.8,4.7575,29.22,11.0719
76.63333333,77.32,98.71,5.01,29.2,11.7137
76.45916667,77.19,98.62,5.2625,29.19,12.4091
76.285,77.06,98.53,5.515,29.18,13.5323
76.11083333,76.93,98.44,5.7675,29.17,13.7997
75.93666667,76.8,98.35,6.02,29.16,13.3184
75.7625,76.66,98.26,6.2725,29.14,14.6555
75.58833333,76.53,98.18,6.525,29.13,14.5486
75.41416667,76.4,98.09,6.7775,29.12,14.6021
75.24,76.27,98,7.03,29.11,14.709
75.79583333,76.34,97.18,7.0325,29.13,16.1532
76.35166667,76.42,96.37,7.035,29.14,18.2927
76.9075,76.49,95.56,7.0375,29.16,17.0625
77.46333333,76.56,94.74,7.04,29.18,16.4741
78.01916667,76.64,93.92,7.0425,29.19,15.0834
78.575,76.71,93.11,7.045,29.21,14.923
79.13083333,76.78,92.3,7.0475,29.23,13.5323
79.68666667,76.86,91.48,7.05,29.24,13.4788
80.2425,76.93,90.66,7.0525,29.26,12.0881
80.79833333,77,89.85,7.055,29.28,11.3928
81.35416667,77.08,89.04,7.0575,29.29,11.2324
81.91,77.15,88.22,7.06,29.31,10.9649
82.05583333,77.06,87.54,6.8025,29.34,11.3393
82.20166667,76.97,86.86,6.545,29.38,12.3556
82.3475,76.88,86.18,6.2875,29.41,11.9812
82.49333333,76.79,85.49,6.03,29.44,12.9974
82.63916667,76.7,84.81,5.7725,29.48,12.5695
82.785,76.6,84.13,5.515,29.51,12.623
82.93083333,76.51,83.45,5.2575,29.54,12.4091
83.07666667,76.42,82.77,5,29.58,12.516
83.2225,76.33,82.08,4.7425,29.61,12.3556
83.36833333,76.24,81.4,4.485,29.64,12.1951
83.51416667,76.15,80.72,4.2275,29.68,11.0719
83.66,76.06,80.04,3.97,29.71,12.0347
83.355,76.02,80.92,3.978333333,29.67,12.1416
83.05,75.98,81.8,3.986666667,29.64,12.3021
82.745,75.95,82.68,3.995,29.6,12.1416
82.44,75.91,83.55,4.003333333,29.56,12.0881
82.135,75.87,84.43,4.011666667,29.52,9.2533
81.83,75.84,85.31,4.02,29.48,8.451
81.525,75.8,86.19,4.028333333,29.45,8.451
81.22,75.76,87.07,4.036666667,29.41,7.7557
80.915,75.72,87.94,4.045,29.37,7.9161
80.61,75.68,88.82,4.053333333,29.34,8.2371
80.305,75.65,89.7,4.061666667,29.3,8.1836
80,75.61,90.58,4.07,29.26,6.8999
79.7775,75.67,90.64,4.0625,29.3,6.5789
79.555,75.74,90.7,4.055,29.34,7.0068
79.3325,75.8,90.76,4.0475,29.38,6.9534
79.11,75.86,90.82,4.04,29.42,6.8464
78.8875,75.92,90.88,4.0325,29.46,6.7394
78.665,75.98,90.94,4.025,29.51,6.8999
78.4425,76.05,90.99,4.0175,29.55,7.3813
78.22,76.11,91.05,4.01,29.59,7.8626
77.9975,76.17,91.11,4.0025,29.63,8.1301
77.775,76.24,91.17,3.995,29.67,7.4347
77.5525,76.3,91.23,3.9875,29.71,7.4347
77.33,76.36,91.29,3.98,29.75,7.5952
77.24833333,76.19,91.38,3.814166667,29.78,6.8999
77.16666667,76.03,91.48,3.648333333,29.82,6.5789
77.085,75.86,91.57,3.4825,29.85,6.0976
77.00333333,75.7,91.67,3.316666667,29.88,5.9906
76.92166667,75.53,91.76,3.150833333,29.91,6.151
76.84,75.37,91.86,2.985,29.94,5.5092
76.75833333,75.2,91.95,2.819166667,29.98,5.6162
76.67666667,75.03,92.04,2.653333333,30.01,5.6697
76.595,74.87,92.14,2.4875,30.04,5.4022
76.51333333,74.7,92.23,2.321666667,30.08,5.2418
76.43166667,74.54,92.33,2.155833333,30.11,4.9208
76.35,74.37,92.42,1.99,30.14,5.0813
76.31833333,74.49,92.53,1.993333333,30.13,4.9208
76.28666667,74.62,92.64,1.996666667,30.13,5.2953
76.255,74.74,92.76,2,30.12,4.9743
76.22333333,74.86,92.87,2.003333333,30.12,4.8674
76.19166667,74.99,92.98,2.006666667,30.11,4.8674
76.16,75.11,93.09,2.01,30.1,4.5999
76.12833333,75.23,93.2,2.013333333,30.1,4.8674
76.09666667,75.36,93.31,2.016666667,30.09,4.9743
76.065,75.48,93.43,2.02,30.09,4.7069
76.03333333,75.6,93.54,2.023333333,30.08,4.5464
76.00166667,75.73,93.65,2.026666667,30.08,4.5999
75.97,75.85,93.76,2.03,30.07,5.0278
76.2975,76,93.65,2.03,30.07,4.7604
76.625,76.15,93.55,2.03,30.06,4.7604
76.9525,76.3,93.44,2.03,30.06,4.7604
77.28,76.45,93.33,2.03,30.05,4.4929
77.6075,76.6,93.23,2.03,30.05,4.386
77.935,76.76,93.12,2.03,30.04,3.9581
78.2625,76.91,93.01,2.03,30.04,4.8674
78.59,77.06,92.91,2.03,30.04,5.1883
78.9175,77.21,92.8,2.03,30.03,4.5464
79.245,77.36,92.69,2.03,30.03,4.3325
79.5725,77.51,92.59,2.03,30.02,5.3487
79.9,77.66,92.48,2.03,30.02,5.3487
79.82,77.63,92.05,2.024166667,29.98,8.5045
79.74,77.59,91.62,2.018333333,29.95,10.644
79.66,77.56,91.2,2.0125,29.91,12.1951
79.58,77.52,90.77,2.006666667,29.87,12.7835
79.5,77.49,90.34,2.000833333,29.84,14.1207
79.42,77.46,89.92,1.995,29.8,14.923
79.34,77.42,89.49,1.989166667,29.76,15.5648
79.26,77.39,89.06,1.983333333,29.73,16.2067
79.18,77.35,88.63,1.9775,29.69,17.4904
79.1,77.32,88.2,1.971666667,29.65,19.1485
79.02,77.28,87.78,1.965833333,29.62,19.4694
78.94,77.25,87.35,1.96,29.58,20.1647
79.505,77.07,86,2.729166667,29.54,21.4484
80.07,76.88,84.64,3.498333333,29.5,23.6949
80.635,76.7,83.29,4.2675,29.46,25.353
81.2,76.52,81.94,5.036666667,29.42,25.7809
81.765,76.33,80.59,5.805833333,29.38,23.7484
82.33,76.15,79.24,6.575,29.34,21.7159
82.895,75.97,77.88,7.344166667,29.29,20.0043
83.46,75.78,76.53,8.113333333,29.25,19.8973
84.025,75.6,75.18,8.8825,29.21,20.4857
84.59,75.42,73.82,9.651666667,29.17,21.181
85.155,75.23,72.47,10.42083333,29.13,20.9671
85.72,75.05,71.12,11.19,29.09,21.395
85.64583333,75.27,71.93,10.85166667,29.09,22.4112
85.57166667,75.48,72.73,10.51333333,29.1,22.7321
85.4975,75.7,73.54,10.175,29.1,22.1973
85.42333333,75.92,74.34,9.836666667,29.11,23.0531
85.34916667,76.14,75.15,9.498333333,29.11,21.9833
85.275,76.35,75.95,9.16,29.12,23.8019
85.20083333,76.57,76.76,8.821666667,29.12,24.6042
85.12666667,76.79,77.56,8.483333333,29.12,23.9623
85.0525,77.01,78.37,8.145,29.13,22.7856
84.97833333,77.22,79.17,7.806666667,29.13,23.16
84.90416667,77.44,79.97,7.468333333,29.14,22.5717
84.83,77.66,80.78,7.13,29.14,22.4112
84.54333333,77.57,80.92,6.865,29.16,22.0903
84.25666667,77.49,81.07,6.6,29.18,21.5554
83.97,77.4,81.21,6.335,29.2,18.988
83.68333333,77.31,81.35,6.07,29.22,15.6718
83.39666667,77.23,81.5,5.805,29.24,12.516
83.11,77.14,81.64,5.54,29.26,10.4835
82.82333333,77.05,81.78,5.275,29.27,9.0929
82.53666667,76.97,81.93,5.01,29.29,8.0766
82.25,76.88,82.07,4.745,29.31,7.8626
81.96333333,76.79,82.21,4.48,29.33,7.8626
81.67666667,76.71,82.36,4.215,29.35,7.2743
81.39,76.62,82.5,3.95,29.37,8.1301
81.37416667,76.62,82.78,4.208333333,29.39,8.1836
81.35833333,76.63,83.05,4.466666667,29.41,8.3975
81.3425,76.63,83.33,4.725,29.43,8.0766
81.32666667,76.63,83.61,4.983333333,29.45,8.6115
81.31083333,76.64,83.88,5.241666667,29.47,8.3975
81.295,76.64,84.16,5.5,29.5,8.5045
81.27916667,76.64,84.44,5.758333333,29.52,8.665
81.26333333,76.65,84.71,6.016666667,29.54,8.558
81.2475,76.65,84.99,6.275,29.56,8.665
81.23166667,76.65,85.27,6.533333333,29.58,8.344
81.21583333,76.66,85.54,6.791666667,29.6,7.8626
81.2,76.66,85.82,7.05,29.62,7.9161
80.9775,76.56,86.12,6.791666667,29.58,7.9161
80.755,76.46,86.42,6.533333333,29.54,8.0766
80.5325,76.37,86.71,6.275,29.49,7.3813
80.31,76.27,87.01,6.016666667,29.45,7.8626
80.0875,76.17,87.31,5.758333333,29.41,6.8464
79.865,76.07,87.6,5.5,29.36,7.0603
79.6425,75.98,87.9,5.241666667,29.32,7.0603
79.42,75.88,88.2,4.983333333,29.28,6.9534
79.1975,75.78,88.5,4.725,29.24,7.2743
78.975,75.68,88.8,4.466666667,29.2,6.8999
78.7525,75.59,89.09,4.208333333,29.15,6.7394
78.53,75.49,89.39,3.95,29.11,6.7929
78.44,75.41,89.55,3.950833333,29.2,6.8464
78.35,75.33,89.7,3.951666667,29.28,6.5255
78.26,75.25,89.86,3.9525,29.36,6.4185
78.17,75.17,90.02,3.953333333,29.45,6.4185
78.08,75.09,90.18,3.954166667,29.54,6.472
77.99,75.01,90.34,3.955,29.62,6.365
77.9,74.93,90.49,3.955833333,29.7,6.472
77.81,74.85,90.65,3.956666667,29.79,6.5789
77.72,74.77,90.81,3.9575,29.88,6.8999
77.63,74.69,90.96,3.958333333,29.96,6.9534
77.54,74.61,91.12,3.959166667,30.04,6.0976
77.45,74.53,91.28,3.96,30.13,6.0441
77.6425,74.82,91.04,4.565,30.11,6.258
77.835,75.11,90.8,5.17,30.1,6.0976
78.0275,75.4,90.56,5.775,30.08,5.6697
78.22,75.69,90.32,6.38,30.06,5.6697
78.4125,75.98,90.08,6.985,30.05,5.4557
78.605,76.27,89.84,7.59,30.03,5.0813
78.7975,76.56,89.61,8.195,30.01,5.3487
78.99,76.85,89.37,8.8,30,5.1348
79.1825,77.14,89.13,9.405,29.98,5.1883
79.375,77.43,88.89,10.01,29.96,5.6162
79.5675,77.72,88.65,10.615,29.95,6.7394
79.76,78.01,88.41,11.22,29.93,7.2208
80.14333333,77.82,87.22,11.02833333,29.92,8.451
80.52666667,77.62,86.03,10.83666667,29.92,12.4626
80.91,77.43,84.84,10.645,29.92,15.5648
81.29333333,77.24,83.65,10.45333333,29.91,17.3299
81.67666667,77.04,82.46,10.26166667,29.9,18.2927
82.06,76.85,81.28,10.07,29.9,18.0787
82.44333333,76.66,80.09,9.878333333,29.9,20.0043
82.82666667,76.46,78.9,9.686666667,29.89,20.9136
83.21,76.27,77.71,9.495,29.88,21.395
83.59333333,76.08,76.52,9.303333333,29.88,23.16
83.97666667,75.88,75.33,9.111666667,29.88,24.3902
84.36,75.69,74.14,8.92,29.87,24.2833
84.88416667,75.99,73.76,9.11,29.85,25.6205
85.40833333,76.3,73.38,9.3,29.82,25.7274
85.9325,76.6,73,9.49,29.8,28.9367
86.45666667,76.9,72.61,9.68,29.77,28.5623
86.98083333,77.2,72.23,9.87,29.74,27.9739
87.505,77.5,71.85,10.06,29.72,28.5088
88.02916667,77.81,71.47,10.25,29.7,27.5995
88.55333333,78.11,71.09,10.44,29.67,27.3855
89.0775,78.41,70.7,10.63,29.64,26.8507
89.60166667,78.71,70.32,10.82,29.62,26.6367
90.12583333,79.02,69.94,11.01,29.6,26.3693
90.65,79.32,69.56,11.2,29.57,26.9042
90.6525,79.26,69.85,11.00833333,29.6,27.2251
90.655,79.21,70.14,10.81666667,29.62,26.5832
90.6575,79.15,70.43,10.625,29.64,27.1181
90.66,79.09,70.72,10.43333333,29.67,27.4925
